Product_Line,PIM_Attribute_ID,PIM_Attribute_Name,LOV_Value_Code,LOV_Value_Name,Modified_TimeStamp,Modified_By,Version,Comments
Apparel,womenethinictopwearneckcollar,Neck/Collar,hood,Hood,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,strapless,Strapless,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,mandarincollar,Mandarin collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,mockcollar,Mock collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,buttontodowncollar,Button-down collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,cuttoawaycollar,Cut-away collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,notchedlapel,Notched lapel,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,uneck,U neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,rollcollar,Roll collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,peakedlapel,Peaked lapel,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearpattern,Pattern,checks,Checks,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearpattern,Pattern,blockprint,Block print,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearpattern,Pattern,batic,Batic,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearpattern,Pattern,bandhani,Bandhani,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearpattern,Pattern,aztec,Aztec,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearpattern,Pattern,stripes,Stripes,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearpattern,Pattern,solid,Solid,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearpattern,Pattern,printed,Printed,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearpattern,Pattern,polkadots,Polka dots,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearpattern,Pattern,paisley,Paisley,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearpattern,Pattern,ikkat,Ikkat,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearpattern,Pattern,geometric,Geometric,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearpattern,Pattern,floral,Floral,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearpattern,Pattern,digital,Digital,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearpattern,Pattern,embroidered,Embroidered,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,22,22,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,23,23,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,24,24,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,25,25,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,26,26,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,27,27,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,28,28,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,29,29,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,30,30,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,31,31,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,32,32,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,33,33,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,34,34,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,35,35,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,36,36,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,37,37,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,38,38,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,39,39,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,40,40,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,41,41,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,42,42,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,43,43,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,44,44,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,45,45,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,46,46,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,47,47,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,48,48,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,3xl,3XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,4xl,4XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,5xl,5XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,6xl,6XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,freesize,Free Size,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,l,L,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,m,M,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,s,S,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,xl,XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,xs,XS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,xxl,XXL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,xxs,XXS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,0-3m,0 - 3 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,3-6m,3 - 6 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,6-9m,6 - 9 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,9-12m,9 - 12 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,12-18m,12 - 18 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,18-24m,18 - 24 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,24-48m,24 - 48 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,19inches,19 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,19.5inches,19.5 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,20inches,20 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,20.5inches,20.5 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,21inches,21 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,21.5inches,21.5 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,22inches,22 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,22-22.5inches,22 - 22.5 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,22.5-23inches,22.5 - 23 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,23.5-24inches,23.5 - 24 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,24.5-25inches,24.5 - 25 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,25.5-26inches,25.5 - 26 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,26.5-27inches,26.5 - 27 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,27.5-28inches,27.5 - 28 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,28.5-29inches,28.5 - 29 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,29.5-30inches,29.5 - 30 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,48cms,48 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,49.5cms,49.5 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,51cms,51 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,52cms,52 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,53.5cms,53.5 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,54.5cms,54.5 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,54.5-56cms,54.5 - 56 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,56cms,56 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,57cms,57 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,58.5cms,58.5 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,64.5-66cms,64.5 - 66 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,59.5-61cms,59.5 - 61 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearbottomwearsize,Size,62.5-63cms,62.5 - 63 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,xs,XS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,xxl,XXL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,s,S,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,m,M,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,l,L,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,freesize,Free Size,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,6xl,6XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,5xl,5XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,4xl,4XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,3xl,3XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,46,46,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,44,44,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,42,42,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,40,40,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,38,38,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,36,36,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,34,34,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,32,32,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,30,30,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,28,28,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,20,20,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,18,18,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,16,16,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,14,14,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,12,12,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,10,10,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,8,8,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,6,6,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,4,4,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,2,2,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,xxs,XXS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicwearsetsize,Size,xl,XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize2,2,2016-07-14T00:00,TUL,1.7 i,New LOV added for value 2 as part of LOV Cleanup exercise
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize44,4,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize42,6,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize40,8,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize38,10,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize36,12,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize34,14,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize32,16,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize30,18,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize28,20,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize20,28,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize18,30,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize16,32,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize14,34,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize12,36,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize10,38,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize8,40,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize6,42,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize4,44,2016-05-21T00:00,TUL,1.7 d,LoV code changed to avoid clash with other categories
Apparel,womenethinicweartopwearsize,Size,womenethinicweartopwearsize46,46,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,0-3m,0 - 3 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,12-18m,12 - 18 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,18-24m,18 - 24 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,24-48m,24 - 48 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,3-6m,3 - 6 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,3xl,3XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,4xl,4XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,5xl,5XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,6-9m,6 - 9 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,6xl,6XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,9-12m,9 - 12 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,freesize,Free Size,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,l,L,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,m,M,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,s,S,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,xl,XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,xs,XS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,xxl,XXL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicweartopwearsize,Size,xxs,XXS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,acrylic,Acrylic,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,blended,Blended,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,canvas,Canvas,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,chambray,Chambray,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,chiffon,Chiffon,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,corduroy,Corduroy,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,cotton,Cotton,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,cottonjersey,Cotton Jersey,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,cottonlycra,Cotton Lycra,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,cottonpolyblend,Cotton Polyblend,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,cottonsilk,Cotton Silk,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,crochet,Crochet,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,denim,Denim,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,down,Down,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,elastane,Elastane,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,fauxfur,Faux Fur,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,fauxleather,Faux leather,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,flax,Flax,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,fleece,Fleece,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,lace,Lace,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,leather,Leather,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,linen,Linen,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,linenblend,Linen Blend,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,lyocell,Lyocell,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,mesh,Mesh,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,microfibre,Microfibre,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,modal,Modal,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,nylon,Nylon,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,other,Other,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,pique,Pique,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,polyamide,Polyamide,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,polyster,Polyster,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,polyurethane,Polyurethane,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,pu,PU,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,pvc,PVC,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,ramie,Ramie,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,rayon,Rayon,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,rayonbyviscose,Rayon/Viscose,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,satin,Satin,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,seersucker,Seersucker,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,selfdesignbyjacquard,Self designed/Jacquard,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,silk,Silk,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,synthetic,Synthetic,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,taffeta,Taffeta,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,tencel,Tencel,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,terry,Terry,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,terylene,Terylene,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,tweed,Tweed,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,twill,Twill,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,velvet,Velvet,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,viscose,Viscose,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,wood,Wood,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenfabric,Fabric Family,wool,Wool,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearpattern,Pattern,embellished,Embellished,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearpattern,Pattern,stripes,Stripes,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearpattern,Pattern,solid,Solid,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearpattern,Pattern,print,Print,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearpattern,Pattern,self,Self,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearpattern,Pattern,floral,Floral,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearpattern,Pattern,embroidery,Embroidery,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearpattern,Pattern,checks,Checks,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearpattern,Pattern,others,Others,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,3xl,3XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,4xl,4XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,5xl,5XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,6xl,6XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,freesize,Free Size,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,l,L,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,m,M,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,s,S,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,xl,XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,xs,XS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,xxl,XXL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,xxs,XXS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,22,22,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,23,23,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,24,24,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,25,25,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,26,26,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,27,27,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,28,28,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,29,29,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,30,30,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,31,31,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,32,32,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,33,33,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,34,34,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,35,35,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenformalbottomwearsize,Size,36,36,2016-05-21T00:00,TUL,1.7 d,
