"category_code","template_code","display_order","required","filterable","searchable","comparable","visible","editable","metadata"
"MPH1111104103","brieftype","4","false","true","true","true","true","true","{""displayGroup"": ""Brief Type""}"
"MPH1111104103","fittopwearmen","5","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1111104105","meninnerwearsize","3","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110100100","withblouse","2","false","true","true","true","true","true","{""displayGroup"": ""With Blouse""}"
"MPH1110100101","womenethinictopwearpattern","12","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
"MPH1110100101","others1apparel","13","false","true","true","true","true","true","{""displayGroup"": ""Others 1""}"
"MPH1110100102","womentopwearfit","6","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1110101","washcare","2","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110101101","womencasualtopwearsleeve","3","false","true","true","true","true","true","{""displayGroup"": ""Sleeve""}"
"MPH1110101105","womencasualtopwearsize","6","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110101106","womencasualtopwearneckcollar","5","false","true","true","true","true","true","{""displayGroup"": ""Neck/Collar""}"
"MPH1110101109","womencasualdressjumperneckcollar","5","false","true","true","true","true","true","{""displayGroup"": ""Neck/Collar""}"
"MPH1110101109","womentopwearfit","6","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1110101111","skirtshape","2","false","true","true","true","true","true","{""displayGroup"": ""Skirt Shape""}"
"MPH1110101113","womencasualbottomwearjeanslowersize","2","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110101114","dressshape","5","false","true","true","true","true","true","{""displayGroup"": ""Dress Shape""}"
"MPH1110102100","womenformaltopwearsize","2","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110102100","womenformaltopwearneckcollar","3","false","true","true","true","true","true","{""displayGroup"": ""Neck/Collar""}"
"MPH1110102101","waistrise","4","false","true","true","true","true","true","{""displayGroup"": ""Waist Rise""}"
"MPH1110102102","womentopwearfit","6","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1110103100","womenethinictopwearneckcollar","4","false","true","true","true","true","true","{""displayGroup"": ""Neck/Collar""}"
"MPH1110103102","womeninnerwearbriefsize","2","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110104105","womeninnerwearbriefsize","2","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110105101","bratype","6","false","true","true","true","true","true","{""displayGroup"": ""Bra Type""}"
"MPH1110105102","bratype","7","false","true","true","true","true","true","{""displayGroup"": ""Bra Type""}"
"MPH1110105102","womenbrieftype","8","false","true","true","true","true","true","{""displayGroup"": ""Brief Type""}"
"MPH1111","unisexapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111","ageband","15","false","true","true","true","true","true","{""displayGroup"": ""Age Band""}"
"MPH1111100100","menformaltopwearsize","3","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1111100103","mensleeve","3","false","true","true","true","true","true","{""displayGroup"": ""Sleeve""}"
"MPH1111101103","fitbottomwearmen","4","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1111101105","tshirttype","4","false","true","true","true","true","true","{""displayGroup"": ""Tshirt Type""}"
"MPH1111101105","fittopwearmen","5","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1111101108","mencasualbottomwearsize","4","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1111102100","brandfitname","4","false","true","true","true","true","true","{""displayGroup"": ""Brand Fit Name""}"
"MPH1111102103","mencasualtopwearsize","3","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1111102103","fittopwearmen","4","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1111103101","menethinicwearcollarneck","3","false","true","true","true","true","true","{""displayGroup"": ""Neck/Collar""}"
"MPH1111104102","fitbottomwearmen","4","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1110","stylenote","10","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1110","weightapparel","11","false","true","true","true","true","true","{""displayGroup"": ""Weight""}"
"MPH1110100100","womenethinictopwearpattern","3","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
"MPH1110100101","seasonapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Season""}"
"MPH1110100101","lengthapparel","15","false","true","true","true","true","true","{""displayGroup"": ""Length""}"
"MPH1110100103","womenethinicweartopwearsize","2","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110100104","womenethinicbottomwearpattern","3","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
"MPH1110101100","tshirttype","5","false","true","true","true","true","true","{""displayGroup"": ""Tshirt Type""}"
"MPH1110101100","womenpattern","6","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
"MPH1110101104","womenbottomwearfit","4","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1110101109","dresslength","7","false","true","true","true","true","true","{""displayGroup"": ""Dress Length""}"
"MPH1110101111","skirtlength","3","false","true","true","true","true","true","{""displayGroup"": ""Skirt Length""}"
"MPH1110101112","womencasualbottomwearjeanslowersize","4","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110101113","womenpattern","3","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
"MPH1110101114","womencasualweardressesjumperssize","6","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110102101","womenformalbottomwearpattern","5","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
"MPH1110102102","womenbottomwearfit","7","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1110102103","womensleeve","4","false","true","true","true","true","true","{""displayGroup"": ""Sleeve""}"
"MPH1110103","washcare","3","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110103100","womensleeve","5","false","true","true","true","true","true","{""displayGroup"": ""Sleeve""}"
"MPH1110104","washcare","3","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110104","womenpattern","4","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
"MPH1110104101","womenformalbottomwearsize","1","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110104104","waistrise","2","false","true","true","true","true","true","{""displayGroup"": ""Waist Rise""}"
"MPH1110104106","womeninnerwearbriefsize","2","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110105100","bratype","9","false","true","true","true","true","true","{""displayGroup"": ""Bra Type""}"
"MPH1110105104","womeninnerwearbriefsize","2","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110105104","womenethinictopwearneckcollar","3","false","true","true","true","true","true","{""displayGroup"": ""Neck/Collar""}"
"MPH1110105104","nightweartype","4","false","true","true","true","true","true","{""displayGroup"": ""Nightwear Type""}"
"MPH1110105105","nightweartype","2","false","true","true","true","true","true","{""displayGroup"": ""Nightwear Type""}"
"MPH1110105105","womenbrieftype","3","false","true","true","true","true","true","{""displayGroup"": ""Brief Type""}"
"MPH1110105107","womeninnerwearbrasize","6","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110105107","nightweartype","7","false","true","true","true","true","true","{""displayGroup"": ""Nightwear Type""}"
"MPH1110106100","womensleepwearsize","1","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1111","displayproduct","16","false","true","true","true","true","true","{""displayGroup"": ""Display Product Name""}"
"MPH1111100","brandfitname","1","false","true","true","true","true","true","{""displayGroup"": ""Brand Fit Name""}"
"MPH1111100100","menformaltopwearcollarneck","4","false","true","true","true","true","true","{""displayGroup"": ""Neck/Collar""}"
"MPH1111100102","waistrise","7","false","true","true","true","true","true","{""displayGroup"": ""Waist Rise""}"
"MPH1111100103","fittopwearmen","4","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1111101100","mensleeve","4","false","true","true","true","true","true","{""displayGroup"": ""Sleeve""}"
"MPH1111101102","mencasualbottomwearsize","5","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1111101106","fittopwearmen","4","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1111101107","fittopwearmen","4","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1111102100","mencasualtopwearcollarneck","5","false","true","true","true","true","true","{""displayGroup"": ""Neck/Collar""}"
"MPH1111102104","fitbottomwearmen","2","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1111102105","meninnerwearsize","2","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1111103101","mensleeve","4","false","true","true","true","true","true","{""displayGroup"": ""Sleeve""}"
"MPH1111103102","menethinicwearbottomwearsize","2","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1111105100","mensleepwearsize","1","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110","modelfit","12","false","true","true","true","true","true","{""displayGroup"": ""Model fit""}"
"MPH1110","packcolor","13","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1110","colorfamilyapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1110","featureapparel","15","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110","stylecode","16","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1110","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110100","washcare","2","false","true","true","true","true","true","{""displayGroup"": ""Wash Care""}"
"MPH1110100102","womenethinictopwearpattern","7","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
"MPH1110100102","womenethinicbottomwearpattern","8","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
"MPH1110101101","womencasualtopwearneckcollar","4","false","true","true","true","true","true","{""displayGroup"": ""Neck/Collar""}"
"MPH1110101101","womenpattern","5","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
"MPH1110101102","jeanslength","6","false","true","true","true","true","true","{""displayGroup"": ""Length""}"
"MPH1110101103","womenbottomwearfit","5","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1110101108","womencasualbottomwearjeanslowersize","3","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110101108","womenbottomwearfit","4","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1110101111","womencasualskirtpattern","4","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
"MPH1110101113","waistrise","4","false","true","true","true","true","true","{""displayGroup"": ""Waist Rise""}"
"MPH1110102100","womentopwearfit","4","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1110102100","womensleeve","5","false","true","true","true","true","true","{""displayGroup"": ""Sleeve""}"
"MPH1110102102","womenformalsetsuitpattern","8","false","true","true","true","true","true","{""displayGroup"": ""Pattern""}"
"MPH1110102103","womenformaltopwearneckcollar","5","false","true","true","true","true","true","{""displayGroup"": ""Neck/Collar""}"
"MPH1110102104","dressshape","5","false","true","true","true","true","true","{""displayGroup"": ""Dress Shape""}"
"MPH1110102104","dresslength","6","false","true","true","true","true","true","{""displayGroup"": ""Dress Length""}"
"MPH1110102104","womensleeve","7","false","true","true","true","true","true","{""displayGroup"": ""Sleeve""}"
